comment_id,video_id,text,author_id,author,published_at,bot_probability
8ab79089147f11067ec69bad02387de8,5jLpYhqLK30,pge got motion,UC6gX9KgGGzvMSlpESkFPcSA,@SeoriFPS,2025-12-04T18:28:16Z,0.25629251320749413
cefa00be99010e528162867f5bab5205,l7Mje6ZyWgE,It was hurts trying to throw eggs at aj browns house,UCi_c1Ulp7oDY2t141tcHxgw,@jodep2403,2025-12-05T00:10:51Z,0.2506090199805454
52b1ffe61dbdd12864e4f66497556b77,l7Mje6ZyWgE,@rigbyyourewrong3445 go throw eggs for having a winning record lil bro,UCgzqeC_za_tFQBt_rCh_xpw,@xaviergarza5763,2025-12-05T00:10:15Z,0.24374382874843098
73e263df7777468d613a0791e76c0293,l7Mje6ZyWgE,That's the least he deserves imo.,UCzBI72oslXPjZocgprNL1PA,@milaninter2442,2025-12-05T02:04:36Z,0.24183899852357174
7ab917e35341c19d348f42e11f4b3b88,l7Mje6ZyWgE,"Philly fans are the absolute worst, in every sport. TRASH
Along with Chicago and LA fans too",UCSGBIsO99CPr0BK_dOixFNA,@stepriver8877,2025-12-05T00:00:39Z,0.2232894169909139
332706f4023de6c89cfcbdbd038c1b92,5jLpYhqLK30,"playing with ardiis and zellsis, oh hes goin places",UC2pBwM88AkjPobh1Bmj4p4g,@kamruzzamancanon2279,2025-12-04T20:52:03Z,0.22319929341213318
716cd338ed44757b7c44ff55bcc77111,5jLpYhqLK30,how the fuck is he in a game with ardiis and zellsis,UCHyHZqGYDmoEIjWK0a8YMfg,@Reizor_,2025-12-04T22:52:01Z,0.22233233489871174
7fa8e5851fd3a44de30e3835500f8dc3,l7Mje6ZyWgE,Philly fans are ruthless,UC-U4mHUJsQSXfZ8VgPs3evw,@J8T7,2025-12-05T05:45:36Z,0.2200223166758964
192554dfca83938a030d941fd6a00405,l7Mje6ZyWgE,Why would this surprise anyone? These same fans booed Santa Clause.,UC209fpAIFKJTJBdsYPFYhig,@Mayamax3,2025-12-05T00:08:27Z,0.2191357073541416
f471325793bdbe95face5ec44ea7244c,l7Mje6ZyWgE,No one cares,UCjP9yJ36LGsF4ZmGUp_hA-g,@SPACEKNOCKERZ76,2025-12-04T22:27:50Z,0.21858274480084244
4b9db5f0c7a6426a16ae3ac8b8a01faf,l7Mje6ZyWgE,No one cares,UCjP9yJ36LGsF4ZmGUp_hA-g,@SPACEKNOCKERZ76,2025-12-04T22:29:39Z,0.21858274480084244
79193fd271686acba2882423bf88370c,l7Mje6ZyWgE,Its always eagles fans,UCn7BihhMMtpSVi9J6vT5uOw,@smok3sho587,2025-12-04T22:41:14Z,0.2181241318512465
b9252055f7d2f4db46a1d36153317c99,5jLpYhqLK30,this is the crossover i didnt know i needed,UCI_JDpGBClV2q_E1Kd3Thzg,@Ch1zel55,2025-12-04T22:53:57Z,0.2174593850605936
675d0c918aed1bfc2251d07171fe41cd,l7Mje6ZyWgE,Nobody cares,UCPoP08Dr90Alqy08w_kCKiw,@phillyjackson45,2025-12-04T22:17:56Z,0.21069029801653927
3b75a64e6eaf8d33005c9d8fdddab254,l7Mje6ZyWgE,"Just wait till they players and coaches stop going to their teams. Player’s car getting jacked, santa getting booed, coaches house getting egged. Just wait philly. 😂😂",UCteeXyvGRocbaULWSDpwP3A,@R3TROFIRE,2025-12-05T02:12:18Z,0.20839560974042032
d496ce175d5b063b12e58e6f1573b067,l7Mje6ZyWgE,Gotta love Philly Fan's passion.  Do better and people wont throw groceries at your house.,UCuqBLQ9OT6rOgoorddxYi8g,@Gyledresch,2025-12-05T22:12:26Z,0.2080543900811465
fef362dfdd2fe73476ff0abfb448b516,5jLpYhqLK30,the crossover we didnt know we needed,UC8qPXsl6zAOhhsAC3UMd4Vg,@aidan8533-i1t,2025-12-05T07:45:53Z,0.2075642277718187
9355d6db3556c8fe55a0b0e846444100,5jLpYhqLK30,@HHYRAXX😭😭🙏🏽,UCu_SqxpV6ruaBoxnG6Sx8Sw,@yaxxydesu5776,2025-12-05T10:33:08Z,0.20417079541130054
651e5796de56bd3e5f606554ec5d064b,l7Mje6ZyWgE,This is why nobody respects Eagles fans,UCbCi_NkB0ahsB_vvzRm2tCg,@DaveysWonderfulWorld,2025-12-04T22:08:19Z,0.20398539896665696
3b461869fbc6e7b188e21efd872f44f2,l7Mje6ZyWgE,Eagles fans don't deserve their team's success,UCgzqeC_za_tFQBt_rCh_xpw,@xaviergarza5763,2025-12-04T22:35:55Z,0.20311331211551586
b676d3ac45cd4db70309da2354f43ab7,5jLpYhqLK30,what a crazy crossover,UCtyNkbHSCI9yIFangFbuTAw,@aplogic1641,2025-12-04T18:30:03Z,0.2013687247347967
84910cb90c37d6663bb3112539985c3e,l7Mje6ZyWgE,Incoming stereotyping all Eagles fans like we all condone this stupidity,UC6ruAkljvbQCdcg_MSz1B3w,@mikeyrow,2025-12-04T22:34:31Z,0.200661127923748
e4534f5528a9806e20a19f5f2d8e7a51,l7Mje6ZyWgE,"Eagles fans are one of the worst fan bases in america🙄

They'll blame the staff because their players can't play well. Absolutely pathetic...

Oh yea, it's the OCs fault when Jalen Squirts misses a wide open throw🙄",UCETCtGFQbU49dN0Z9BpmcPQ,@RedBackWetNeck,2025-12-05T19:36:41Z,0.19987173677243214
132e82c1fef913801d19eb16de4c787e,l7Mje6ZyWgE,As an Eagles fan let me just say…we’ll stop stealing players cars and egging coaches houses when we get back on track,UCtJzJ9yTXUzZw-hvQX7SL1A,@themonopolyguy8126,2025-12-05T00:42:22Z,0.1996763373280528
96d81fdb51edd1674c5c40484b2a4d57,5jLpYhqLK30,u talking about zellsis right,UCNcJr_2beo2YBiXP_RegWng,@dianalololol,2025-12-05T00:33:59Z,0.1985586601827228
d9d7ee2798366e21bad086fdb04029c4,5jLpYhqLK30,what more can the wingstop guy do?,UCBb7AYfZXdWZ5S6aq7KHvuA,@XensionClips,2025-12-04T20:39:27Z,0.19758014497642687
5f29ebffb8e438792e816fc896be9ecf,l7Mje6ZyWgE,Who cares,UCjP9yJ36LGsF4ZmGUp_hA-g,@SPACEKNOCKERZ76,2025-12-04T22:29:46Z,0.1975232281732314
18f4802bc3d9e4e61c5db3c246a73571,l7Mje6ZyWgE,garbage fan base lol,UCblRrNAZAuYifd_V-17k0nw,@hotboxedHemi300,2025-12-04T22:01:39Z,0.19704156049601695
d843db9333cd050d96cbc911cb50d889,l7Mje6ZyWgE,It's atrocious behavior...it's a game! Grow up eagle's fans,UCcrnyf4mUoNLsaBds-IB2ig,@Jennifer-dk7sr,2025-12-05T05:00:23Z,0.1965402314628893
c2c7328ba3bd86c7acc081e06c4a4f51,l7Mje6ZyWgE,"Yea because eagles fans are an upstanding,caring and fully understanding class of people......",UCuZKbqTKPHlcugfanaS2pIg,@z_e_s_test,2025-12-05T06:05:30Z,0.1962201415683443
6b386ffd7ae50fb930df8145eeb68fd8,l7Mje6ZyWgE,"Considering Eagles fans booed Santa, I don't see this as a complete shocker.

But I have a question about that incident.
How did it get out to the public if the halftime show wasn't broadcasted?",UC4HyrPPcNzrf7PqFUBCPTAg,@Drawboy66,2025-12-05T16:20:40Z,0.19602762632904142
f61ad30e36cb7e59e18d6d7f32ca8652,l7Mje6ZyWgE,@mynameed7720Boston/NE fans and Philly fans are both some of the most terrible human beings in sports. Vancouver fans are up there too after their Cup loss,UCnfduQPVa0NPfNHTVltZdsQ,@Nf11999,2025-12-05T00:50:18Z,0.19400101513705031
19d64fcc619759f54c8e4cfaf63ed45a,5jLpYhqLK30,Did he get his wingstop,UCdCN455rmCUQV0RPr6Iur5g,@stkelen9535,2025-12-04T22:07:01Z,0.19260181508648822
ad8f6187ada3ab318c61fdb57dde3a67,l7Mje6ZyWgE,I'm sorry you can't afford a dozen eggs for $2. Hopefully you turn your financial situation around soon,UCjcRcgE7LTKQMhCUERl0CKw,@Skrumps22,2025-12-04T22:42:12Z,0.19256258549338282
f37a01ee20401629b87fe10e3f439845,5jLpYhqLK30,WHO is zellsis,UCvSsBtSUly7U67t-6QAmwWQ,@btox571,2025-12-04T18:58:11Z,0.19203761063724575
00adb1f42e232886ab2ff5db7234d3d2,5jLpYhqLK30,@HHYRAXX LMFAO,UCwUtKWx-VKzZY2sRwL8bkOw,@nyxerus7500,2025-12-05T17:47:00Z,0.1891344481895294
4ebe00b73d5fa8e0264161a8003a1328,l7Mje6ZyWgE,"If you aren't an Eagles fan, you couldn't possibly understand. The standard is the standard, boos are 100% justified",UCzEH11xwHSuRR9eldrs68cA,@lucaslarue938,2025-12-04T23:24:50Z,0.1876424208061293
dd779c5ffb2d1b322def3fc1ca9bd002,l7Mje6ZyWgE,Most(not all) Eagles fans are a very depressed bunch of entitled nit wits,UCcBSLREtqNumLuGe5mL4VIQ,@Snk13_ty,2025-12-04T22:55:14Z,0.18745916601710944
94d02f12ddab8b3576f70dc30626355c,5jLpYhqLK30,what the frick is this crossover,UCUCz6xCEXe19BtTueNdntdw,@minhhuynh5849,2025-12-04T18:45:33Z,0.18667614999523482
c30c1d375f9bbecd7901f52ca6ff5ce4,l7Mje6ZyWgE,Worst fan base in sports,UCo53afftYGsgJ9dRdybdngw,@Gotti89,2025-12-05T13:42:04Z,0.18516376095374562
5f7c0449c0b130f0a8a7281f61e7cec7,l7Mje6ZyWgE,"The Eagles just won the SB in 2024 & 2018 and lost in 2022, Most fans would love for their team to be that good instead they do this when leading the Division!!!!! Bunch of sorry fans!!!",UCqPHfS7aatmtUdKZNJ4kCSA,@PaulTreffx,2025-12-04T23:30:42Z,0.1840898998777167
0df58760ff4e0908b0c7c99baa211ba5,l7Mje6ZyWgE,"The ""Santa"" was just a drunk fan in a Santa suit who was acting a fool, which is why he was booed",UCkMHbGZcURs_4xElAJC1esg,@crazymazey,2025-12-05T18:09:01Z,0.18398268589026495
59b402972e25fdb5e81dcf6767319127,l7Mje6ZyWgE,"Just a reminder that the team is 8-4 and still has one of the better records in the NFL. I swear Philly fans are so sensitive. Ungrateful. Some teams don't see that level of success for years, I'd know being a Bears fan. But booing a 8-4 team? Gimme a break. Take a Midol Philly. Patullo didn't miss those throws, there is blame to go around.",UCKyhhZgezCUXZs55l_RTYVw,@kyledabearsfan,2025-12-04T22:59:22Z,0.18370611556458136
fb149dca400164108c2867f08aa69dbe,5jLpYhqLK30,THAT WAS ZELLSIS?,UCSo5Dy5bgkKGDrJ89fhTuIQ,@yxsng,2025-12-04T18:19:55Z,0.18335582401571132
b6f7787e846a766b70b287f15c03101d,5jLpYhqLK30,Notice how he locked in once he was offered the wingstop order ?,UC31aMRwLwE9A1B76k6KYwbA,@Ruby-mq7wh,2025-12-04T21:22:47Z,0.18046881849349078
ad596053492cd38e1fcaafcfe728ee72,l7Mje6ZyWgE,8-4 and you get egged in Philly lol. Why is Philly the worst of humanity??? How did that happen???,UCzEMXO3gE2czXedH3oISx9g,@asacloutier7530,2025-12-05T16:19:32Z,0.17972185871146495
2beeeb4c9cf34429deb1584b5394ef65,l7Mje6ZyWgE,McCarthy is a less than mid,UCLoCMoHio4wNPP5I7TjrGXQ,@jdm839,2025-12-05T16:33:20Z,0.17956538951669165
775d2bd77d670d77e43669994ad4ceaa,l7Mje6ZyWgE,McCarthy interviewing for a job 😂,UCJ9wBiFZeivtH9BIqKlHegQ,@J0E503,2025-12-05T01:30:47Z,0.17590645554233575
d3ed18e7f116bb437df7f75f849da83b,l7Mje6ZyWgE,Seriously egging the coordinators house cause their in a little bit of a slump??,UCXUfg6-ykuvPkjl4ZlehBNA,@JulianRodriguez-sn6nr,2025-12-05T02:46:50Z,0.17430190777568758
f59fd5a6553001a7ac920dc1240f4506,l7Mje6ZyWgE,Didn't McCarthy suck for years?,UCv-GdDHuRnR5zdBDpkR_rgg,@dhaselby,2025-12-05T13:02:12Z,0.17189814948451104
ba525516463cffb35d9e8c76b855c2f1,l7Mje6ZyWgE,Upgraded bot 🫠,UCcBSLREtqNumLuGe5mL4VIQ,@Snk13_ty,2025-12-04T22:53:33Z,0.17162762699608672
39a623db4197200fb9828869a8024406,l7Mje6ZyWgE,Eggs bought by EBT cards,UCB6FvLI-akkl65nhJAeum-A,@knightsfb32,2025-12-05T15:40:11Z,0.17116508920757897
e7738cbdd3428b0007a94fdf9bbc4c39,5jLpYhqLK30,@Sebbysebas aint it ardiis if you look at the vc,UCb1dZjp-0dUy2w6ArZWAbZg,@kebeb1825,2025-12-04T21:48:50Z,0.17108596640054874
be3d28d40149000fd80413d92b680e42,l7Mje6ZyWgE,How them kids gonna eat now that they wasted all their EBT money?,UCB6FvLI-akkl65nhJAeum-A,@knightsfb32,2025-12-05T15:44:59Z,0.1695379321734819
b4e93ed545a022280921dccb3ee2318c,5jLpYhqLK30,zellsis in pgelow we going 0/10 c9 nation,UC3gpvGsaUFf1qeI5WAF955A,@yuloveclub,2025-12-04T20:06:12Z,0.16949928346921628
519ee8fa943ba6ed5ef2a46b086af52e,l7Mje6ZyWgE,Eagles blow 😂😂😂😂,UCfL8Y5eHbAMFG8CZUEhJXkQ,@JetersGiftBasket2,2025-12-05T00:54:58Z,0.16918861853584072
5ea194994fe493dd4b09fa5c416d6aa9,l7Mje6ZyWgE,If you don't have anything better to do than go egg your teams offensive coordinators home I'm sorry but I'm judging you,UCkBup-iqD7U5xFAjbiPkUJQ,@jetsmoxe32,2025-12-05T06:13:02Z,0.16850816553927486
4d2b631d3e732b2deeb52d3af2de3a46,l7Mje6ZyWgE,"Eagles fans burn their city down when they win the SuperBowl, imagine if they start losing...",UCydtZD_-HlDUK0SP_-8kgpA,@p.i.m.6008,2025-12-05T02:34:42Z,0.16635797448430956
b0606cfefbe03079919f46bd3eaeac4f,5jLpYhqLK30,@Sebbysebas thanks king,UC5r8_qqA2Da9Ne5ZgokyOCw,@mooisdumb4849,2025-12-05T00:36:31Z,0.1659081614815607
0a580692fa5a41d61aa612e658a9f3aa,l7Mje6ZyWgE,To be fair.. We seen a Santa on his porch.,UC9s02_ubymAAHVl6ReW-ivQ,@lazcoroner1483,2025-12-04T22:22:00Z,0.16580690607037238
862092398255c355a95f18634f7a9407,l7Mje6ZyWgE,These ppl booed and threw snowballs at Santa. Anything goes with those ppl.,UCV8G5DIs1AAYD8Pkg3s-YyQ,@reginaldshort8486,2025-12-04T22:43:53Z,0.16491573872913767
0b8b3115616c9f6bab148ea3d0173bf3,l7Mje6ZyWgE,Why would an opposing fan egg the house? This isn’t hard to figure out,UCDMugPRfUCAA9vVxvQymE4Q,@Ballen81587,2025-12-05T05:13:35Z,0.163734933046616
eff47fb700f17a88e1305109ed1972e7,5jLpYhqLK30,This not being a main channel pg vod crazy,UC-yvC93DKj6CHCs1TuHfVPw,@NoHeartAU,2025-12-05T04:10:48Z,0.16368377832755734
2243d1f6241900b47fe36bcea1dcce81,5jLpYhqLK30,this would've been a banger ass main channel vid LOL,UCwVXcFw6VmwZIllruoNhOfg,@sinther,2025-12-04T19:29:59Z,0.1635888600846254
246da7fd0bfcac48e0348410e64edbd6,5jLpYhqLK30,crossover episode of the century,UCfABCxMMs-hAkmVjuIHSv5A,@jillianyamamoto3879,2025-12-04T20:36:58Z,0.1629961836029507
eab6c79bfbe82f12c04a0619551fe6cb,5jLpYhqLK30,pge hollywood now,UCZOmobfv9BXUz7WG6cDxpnw,@AlexanderOfAstora,2025-12-04T19:51:05Z,0.15886647692825132
0b03eab8b4092022bf529996cda8ea68,l7Mje6ZyWgE,Sports fans having the emotions of a toddler how could this be 😳,UCdVee_Ti_N81Q4gZ4ADYNsA,@2-1inffwa97,2025-12-05T03:09:21Z,0.15869236158798417
026a725765710ab3288519e7d024db47,5jLpYhqLK30,He too hollywood now 💔,UCBb1xhJEEZAilX6CwCBlMTA,@emsii7584,2025-12-05T07:15:52Z,0.15843097880849552
c516c498009953aea950e18c30d50542,l7Mje6ZyWgE,Nick is the one that preaches details explosive plays and tough every week and none of that shows up game day.  Maybe an Oc with experience might help. Fans were right the last time we handed out calling to novices. And they were right the year before when they told the eagles to run the ball.,UCjP9yJ36LGsF4ZmGUp_hA-g,@SPACEKNOCKERZ76,2025-12-04T22:33:23Z,0.15754603395140004
7b55bb8230a6fc7fd18ecf503c9c3ce2,l7Mje6ZyWgE,stay classy Philly. absolute dumpster fire of a city and population.,UCLtA2T968MUhP6WBdpSWnCw,@JoeArnold333,2025-12-04T22:14:22Z,0.15691753553785345
e6d842fc2090ad8f75b18c6d9af7f004,l7Mje6ZyWgE,Aren't these the same ppl who pelted players with battery loaded snowballs?,UCFnyb-42h7wKNrOziPppLfQ,@ryandavis4448,2025-12-05T02:58:10Z,0.15691688635558465
81670c631c2dd48da82abc0eb32f1215,5jLpYhqLK30,shouldve been main channel,UCJqsrWKTGZTgmQW0bW9tcEw,@joshdeconcentrated2674,2025-12-04T22:25:59Z,0.155650757607706
f4547c8fa2d86b7ce790caee818fea07,5jLpYhqLK30,zellis and cool in the same sentence LOL,UCOz2MTMhhYr9OtyIgHWCDDw,@epiccounterstrokehighlight3601,2025-12-04T19:14:15Z,0.15531406057075778
fb700920ed2cf79201c90dd7da67f79f,l7Mje6ZyWgE,.,UCJykRsg1mHYX4cVBfy9ve-Q,@gofuckyourself120,2025-12-04T23:51:44Z,0.15453049924539716
9b58dbed72f5f200f86b079de4ed13c8,l7Mje6ZyWgE,.,UCJykRsg1mHYX4cVBfy9ve-Q,@gofuckyourself120,2025-12-04T23:53:56Z,0.15453049924539716
79c8007a572f8c935c7c021f7ead4137,l7Mje6ZyWgE,I’m really glad that nobody AND no one are that invested in Eagles’ football. Get them both on the line and provide assistance.,UC1TT_MbVKvBtv5V5lGPZd3g,@ShadowWolfXD-a7x,2025-12-04T22:38:15Z,0.15338932437347969
aa8a10ea0f7b76352e22a1836ea11f42,l7Mje6ZyWgE,The sad thing is people of any age are nuts for getting into that into a team.   Seriously fans donate $ to fund all this drama for entertainment.,UCeVxOIMgu3K_BWgy030xv7w,@Patriotic1980,2025-12-04T23:41:47Z,0.15211551924530683
81c55939950c0a334ccd8a365f990bb8,l7Mje6ZyWgE,"Don’t worry, those EBT cards paid for those eggs. Now their kids they don’t raise will go hungry",UCB6FvLI-akkl65nhJAeum-A,@knightsfb32,2025-12-05T15:45:54Z,0.15083254687700334
7f8dd271b99ff5613d1cb45bc6f89264,l7Mje6ZyWgE,"​@knightsfb32 wtf r u on about? Kids can't collect ebt benefits.... I'm assuming it was an attempt at an ethical joke....
What race of children are we rooting to not eat tonight? I don't get the joke.",UCDBjwvPUPWVuPemUw2Zjvkw,@yourHandleShouldBeAtLeast3...,2025-12-05T18:56:40Z,0.15036278683908105
7e70e8dff878a104242b0055c3b999ae,l7Mje6ZyWgE,little? Slump? The offense has been underperforming since week 1. Same skill position players as last years superbowl roster yet bottom 10 in every major offensive category.,UCRXTnd0g-4fppqc9R9Npivg,@louispalko691,2025-12-05T06:36:08Z,0.15028643804579467
de035f53c2aaeadcae044a4cfba0dca3,l7Mje6ZyWgE,there seems to be issues in that offense locker room. too much talent for so little production,UCDSp9qatDBw7oCSTA1subEg,@lordtemplar9274,2025-12-04T23:42:56Z,0.14853983677076765
124dab30df0cd36a4d2d49a39c2b1893,l7Mje6ZyWgE,My question would be how did they know it was eagle fans did they have on jersey? Did they leave a note? Hmmm,UCm2d8913VNfxyyboAVggGFw,@Imalwayswatching323,2025-12-05T00:19:36Z,0.14783857973766246
f36eb42b3c011e5ea7aa4d012d246f39,l7Mje6ZyWgE,He would miss he cant throw,UC6LYrbGAIbxxFLrfC67r-Pw,@joshlopez1793,2025-12-05T01:33:25Z,0.14766200688153935
e09962d44691313acef299a84a2a27b6,l7Mje6ZyWgE,cry,UCGPQHHNJaRuwg2dlx3hpKfQ,@rigbyyourewrong3445,2025-12-05T00:04:29Z,0.1475710723893246
7af5e77ae680d4b7b71e71a8f7d17b59,5jLpYhqLK30,Waiting for the Sentinels PGE,UC07iH8fYoP9JUflZG332a1A,@moonkid3577,2025-12-04T23:12:52Z,0.14688363450174016
a90887c241e80c9c3bc1aa0a9c326af0,5jLpYhqLK30,It’s actually immi not ardiis but they’re both european so they’re basically the same person,UClomw_HwkmWoYXRETOCRCpQ,@Sebbysebas,2025-12-04T19:19:43Z,0.14684351026289003
aa06dfbb3eb5d5032a1fdc2145ad09cf,l7Mje6ZyWgE,"Oh, we don't wanna talk about what the Classy New Englanders did to that Celtics players house? But go ahead, were the worst I guess.",UCX6D5fiwxZnXT2JBKCO4Y4w,@mynameed7720,2025-12-04T22:25:11Z,0.14624492352872304
e8097b1aa09e9e1ffb9ab7b16dddaf42,l7Mje6ZyWgE,the fact pashitlo's house hasnt been burned down is surprising,UCh1ImIV_t-DFj1P8SY5IUTQ,@czekskii,2025-12-05T05:27:41Z,0.14514455128657638
428564c52d27a8002b7cd222338b6010,l7Mje6ZyWgE,These were kids in jersey lmao,UCjP9yJ36LGsF4ZmGUp_hA-g,@SPACEKNOCKERZ76,2025-12-04T22:28:21Z,0.14445661281455313
eb702225462648e42538c34dd822a9f0,l7Mje6ZyWgE,"On the internet?

Unfortunately today… many would believe that is true.",UC1TT_MbVKvBtv5V5lGPZd3g,@ShadowWolfXD-a7x,2025-12-04T22:37:03Z,0.1442844931421772
