comment_id,video_id,text,author_id,author,published_at,bot_probability
994c1d560cb5d8ae92a9a65524a1a8d5,t15c3-pYSYo,"# Oh BTW # WORLD.?. Now the ISR Regime Bibi, TRUMP, KUSHNER and WITCOF Are Talking about GOING To OPEN The Gaza Crossing but ^ ONLY ^ (# ONE WAY yes Only for THE PALESTINIANS TO GO OUT) ^ And/or Bibi State's the Palestinians can CHOOSE Their Own FAITH.???? ...But the EGYPTIANS are NOT Yet INFORMED And/or are even in AGREEMENT to have Thousands of Palestinian REFUGEES FLEE to the SINAI Desert???  
Why, why do IDF Bomb the UNARMED Palestinian Civilian's Tents? And More and more Innocent Lives Lost, more Impunity from the Cowardly ISL governments and the IDF are Unforgivable, During the... (TRUMP/ISRAELI CEASE FIRE...WHAT CEASE FIRE...REALY???.) These people are totally Inhuman in the ISRL Regime and the IDF are sick Satanic Demons Who, WILL NOT STOP their Cold-Blooded Killings of Unarmed Palestinian Children & Civilians, they have NO other purpose in life, they are just Mentally Too Far Gone, there is No Humanity Left in them, Despicable!!!",UCNnutMbASwOmPdPIQaDakDw,@Rose-k6o5v,2025-12-07T23:35:12Z,0.516763165086174
f787e34aa952cfeba9f6c2c71dce289c,t15c3-pYSYo,F 🇮🇱 and them Zionists so evil!!!! They’re the real terrorists,UCv-nyH9Rk1qFFlewyDo0w3w,@bobbysochocki4521,2025-12-08T02:00:11Z,0.5144241538890628
84a9c3c8e17c16f427e60ad2655c46d1,dQWfdEyorm8,Re upload,UCc6OGvvNjXV6JYjEnYGQuYQ,@judastheman,2025-12-07T20:05:51Z,0.5124844826026026
14ad7181aac2450645636a1b5f99136a,rChcwSozre8,Explain how?,UCxm1uq58gOhHKy_4Onhj9ww,@rickgrims-qy3jq,2025-12-08T02:23:36Z,0.512266965761059
1edf2c062b9cd53a228f0769f52158e4,RwW4UYoX19s,"THE ARMENIAN GENOCIDE BY THE TURKS: was the systematic destruction of the Armenian people and identity in the Ottoman Empire during World War I. Spearheaded by the ruling Committee of Union and Progress (CUP), it was implemented primarily through the mass murder of around 1,500,000 (1.5 Million) Armenians during death marches to the Syrian Desert and the forced Islamization of others, primarily women and children. Before World War I, Armenians occupied a somewhat protected, but subordinate, place in Ottoman society.",UC1A99LkMRpVEIBC06zFEx4w,@GerardDupont-g6o,2025-12-08T00:54:29Z,0.5111065484185549
4164c6e3a0d330452799203aafec1e78,RwW4UYoX19s,Bye bye,UCl8rraLDCGraLxFrdhCFCKQ,@derry3344ii,2025-12-07T22:41:48Z,0.5106762670311219
967cee81f2ff3f13a1660869c40144ae,RwW4UYoX19s,"Have you have a clown show, comedian?  I would enjoy seeing you perform. 🎉🎉🎉",UCJVc95IKw5OX5pNYDkw8oSw,@berealandread3107,2025-12-07T22:59:49Z,0.5101471674013767
e2d36b47c8dfd89db62098d7148f253e,t15c3-pYSYo,I agree 👍,UCQiQ59Azd6oSCvMmogMLNLg,@markmaterio7130,2025-12-08T00:51:18Z,0.5099302210135893
fb96ef86dc0da5d8b37d1c0995e7125f,RwW4UYoX19s,"No mercy for Zionists, who continue the genocide.  Never forget US complicity",UCTl3mPvG9wS4o-3G-zTk1UA,@sul5707,2025-12-07T22:46:08Z,0.5096786481931354
22e2913aa201a4f70c59391b7af6df62,dQWfdEyorm8,Clickbait title,UCTBr5QBjE6xr4qRkwqzPn2g,@marcellasimone,2025-12-07T21:21:02Z,0.5069577525556667
944c6acd0deb4671efbe22c0bae372ba,dQWfdEyorm8,Quiet piggie.,UCtDaFPpfXGawAitBQjncc9w,@cesargamiz9999,2025-12-07T22:19:33Z,0.5067154421039926
bd44c2b206829b9b872a85d260f0d120,RwW4UYoX19s,"Cenk is Agnostic, not Muslim. He has said so himself many times.",UCV3iUTGiorPOYJUNnxmjDWQ,@Woollzable,2025-12-07T22:44:08Z,0.5054327481925442
0e4c6240cf76a5b173005fc79a2b3307,e478dy0CKYE,CNN is a joke 😂,UCuM6kpppW-mtPXDufwkUcCg,@Kloutkulture,2025-12-08T00:49:33Z,0.5052754840011102
476afcbc6b590d512cef7ec29888cc3d,dQWfdEyorm8,❤❤❤❤❤,UCmt_sqwDeoEuhd1Wm-6YuIQ,@CuteMafia-FlipProduction,2025-12-07T20:31:45Z,0.5036869837695056
8c8ad18a1eb1c33865d76936216bef73,dQWfdEyorm8,"I dream of Ana
s lovely enchilada",UCeoY3tpYSRKcxAAWBRbjm3A,@sterlingfury,2025-12-07T22:03:04Z,0.5033803642042943
ba6197b14d8cb0edc709532a4483ea71,RwW4UYoX19s,Yeah that's all from the IDF bro just to steal more land pig excrement Israel is an abomination and Americans are over paying for this evil,UCalfTDuHtgXEyWKCs97VuFA,@Shadyjdsmamaw,2025-12-07T22:30:34Z,0.5031169531941021
5480a99032da9c9108616652abf6dac8,RwW4UYoX19s,Zionists are the evil people on the planet.,UCLGmQQ5fsMQycwS4x3dTu0w,@RH-vr7cs,2025-12-08T02:16:29Z,0.5027442520364087
1133dd93ee009e7bbf0550372a12a25c,t15c3-pYSYo,"**Israeli IOF Terrorists shot Hind Ragab with 355 bullets,a barrage of 90 bullets per second* .
**>We now know their names:
>Benny Aharon, Daniel Ella,
>Sean Glass ( gave the orders), and Itai Shukerkov. 
**>There are another 24 soldiers involved!
*So sad to hear all that😢* 
""When exposing a crime is treated as committing a crime, you are being ruled by criminals.""
- Edward Snowden
**>>A live genocide and ethnic cleansing, shame on the world for their silence
*Its the Nukba again 78 years later* . 
**>They are finishing the job and no one has changed!😢
*In front of the entire world* .
*Netnayahu_War_Criminal.
*Israel_Enemy_Of_Humanity.",UCz2O2oQ81NbGahInpXfMIIQ,@h.h.3102,2025-12-08T00:34:14Z,0.5026791035820982
440ece3739ef645c796c94a0184308c8,RwW4UYoX19s,ISREAL IS EVIL PERSONIFIED,UCeNidNNCeVjjybHOVvax7nQ,@dumashange7558,2025-12-07T23:58:41Z,0.5009612634674376
c3c28d1c7c845fe05d382acb6309d57f,dQWfdEyorm8,And nothing will happen,UC8rUviggPbEZjsf5K39c-QQ,@johndymond4596,2025-12-07T20:36:08Z,0.4989207544429989
6f934f5d69d8097c24504653079f566d,dQWfdEyorm8,"I❤ Ana K 
especially in black
The whole enchilada. 
Ay caramba",UCYo-zPUcnTUb9ONa-ZNhBeA,@johnbreckbuhl4849,2025-12-07T20:09:11Z,0.4988198748868543
901eb48458bcacb97b88176f9ad63dae,RwW4UYoX19s,Stop Israeli atrocities,UCsznyWs6YqrS2q1ikQoHNRQ,@WnULieUMurdrSmPartOfTheWrld,2025-12-08T01:22:45Z,0.4983729710150512
f62f2518948698fb261b12015a05a878,dQWfdEyorm8,Agree,UC4bigR6O4oik0hbBnSur-Iw,@leaper7991,2025-12-07T20:58:04Z,0.49818209504950056
33b003f90203af4a6aa4a292fd326746,t15c3-pYSYo,"Thanks for reposting, reminding us that we KNOW what Israeli terrorists are doing to Palestinians. 
I'm doing all I can to Stop the Atrocities. I pray everyone call their elected representatives daily. Tell them to STOP FUNDING GENOCIDE. STOP THE ETHNIC CLEANSING!!",UCdwtsC7Cwzo9v6j90KcXP3A,@Grannathinks,2025-12-08T00:02:30Z,0.4980949112918034
af2cf817ecb4fd5893724601c08bf48d,e478dy0CKYE,"Currently ,   Bible prophecy is being fulfilled . The Bible is a book of prophecy. Approximately 
30% of the Bible is about prophecy.
The earth is going to go through a time of tribulation.
The Great Tribulation  will be a time of distress that human kind has never experience before.
Earth will soon enter into this  time  of tribulation, and 
Bible prophecy wil be fulfilled.
True christians  (saved from sin by Jesus  )　will be raptured,
(lifted to heavenby Jesus)
but merely nominal  christians  
(those who are christians in name only ) will  remain 
on the earth. 
The second prophecy tells that 
Israel will be attacked like 
never before .
as  far  as  what happens first,
the order of prophecies 1,2,&3 might change.
1. All Christians in the world will disappear at once.
You might get an image of that if 
you watched the  movie
""LeftBehind "" but 
I think the Rapture will be incomparable  to the movie.
The movie cannot be compared 
with reality when the Rapture occurs.
2. Damascus ,the capital of Syria,will be destroyed.
3. The countries of Russia,Iran, and Turkey will attack Israel.
God will miraculously give 
Israel the victory in this battle.
The rise of the anti- Christ will occur  when he is 
welcomed as the new world leader.
He will confirm a peace treaty with Israel for seven years.
This will begin the Great 
Tribulation, which will last for 
seven years.
The anti-Christ will lie to the 
world about why Christians
disappear. For example,
the anti-Christ might lie and say 
that extraterrestrials snatched 
people who don't believe
in aliens from outer space.
During the Great Tribulation there will be famines, desease,
epidemics and pandemics 
and many kind of natural disasters. During this era of time 
in human history, hardships 
will happen like never before
experienced by human beings.
The anti-Christ will cause 
the Jews to rebuild the temple
in Jerusalem.
This has been difficult to achieve.
The anti-Christ will also cause 
the Jews to restore the 
ritual sacrifices in the temple.
The false  prophet (maybe a 
Roman catholic pope )
will create and lead a one 
world religion. After  three  and 
a half years,the  anti-christ   declare he is god, and 
make people worship him.
The anti-Christ will also break 
the peace treaty with Israel
after three and a half years.
The anti-Christ will coerce all 
people to take a mark of 666 in 
their right hand or forehead.
This mark might be a bar code 
or microchip .
The Bible says that those 
people who refuse to take  the 
mark will not be able to 
buy  or sell, and will be beheaded.
The people left behind who are 
repentant  Christians  will 
reject  the anti-Christ and his 
mark, so will be killed.
The people who followed the 
anti-Christ and took the 
mark of the beast will cast into 
the everlasting fire because
of God's forewarned judgment.
Those people who didn't 
follow the anti-Christ and who 
refused to take the mark of 
the beast, will go to be 
with God in heaven at last.
The Bible says that we should
never take that mark.
Jesus Christ's second coming 
will be at the Mount of Olives 
at the end of the seven 
years  of the Great Tribulation .
Then Christ will begin  1000 years of His earthly 
Kingdom.
Bible prophecy has been fulfilled 
in the past, but there is also 
still more that the Bible says  about  prophecy that will 
be  fulfilled  in the future.
Now, currently, today  is  the 
time to accept God's saying 
grace, before the beginning
of the Great Tribulation.
Those  people who believe that
Jesus Christ died on the cross 
for their sins, they will go to 
heaven  to be with Him .
Believing this is the priority 
above everything else.
I hope that many people will 
choose this before it's too late.",UC7cz6zV7mS5rGMRxUas6C0Q,@りこ-k6n,2025-12-08T01:39:14Z,0.49736099791258453
70692a46668d62461c3ba1aedc7f6e68,oylbyE5Zt0Q,Release the Epstein files,UC_2UYrJRM73YNU-B4qemTrQ,@billmcgee2066,2025-12-08T01:44:16Z,0.49704875653525354
4e5c6180b00920c520459eb15018dba3,RwW4UYoX19s,👍👍,UCJcUaxIGBkW2to6dpNPBIZg,@halukkilic3171,2025-12-07T23:29:35Z,0.49633885982941744
db0d8bea56432f47d1166a774af626b2,t15c3-pYSYo,You called CNN an outlet.  CNN is an outhouse.,UCpGPIeZY4JONcbinnyU7Jrg,@atomicvagrant7686,2025-12-08T00:25:41Z,0.49410556148315643
e9a4d542c255cf9ee248ea4096ce3592,RwW4UYoX19s,Old news. You guys suck.,UC8nphqigAxuDLb42DkLqimg,@IsItRational,2025-12-08T00:54:23Z,0.4937601779106182
42a0c19d86c10c91b1595dbf67eb6b13,t15c3-pYSYo,"ZIONISM MUST banned all around the world like NAZISM!

It is an EVIL ideology",UCsyZq--jxmRtphIflk8eQ2g,@plutopluto6699,2025-12-08T01:20:20Z,0.49372841977344434
80768ecd51a6745111b63c54811a29f6,RwW4UYoX19s,the fuck they'll let journalists in.,UCe1B2Fv7ZO0fUN40l2hrriA,@iritshimrat1717,2025-12-08T01:49:25Z,0.4932809269896768
037d4468cffcdaff674bef4daf0d8ad2,t15c3-pYSYo,"it is naive to say the IDF!! All the murder and destruction since January 2025 pause was at the order of Trump, to accomplish the plan by the devil, the Kushner Blair to build the Trump Riviera!!😢😢😢
Eff USrael!!",UC9gF6b3uKzx1anogd0zzLrw,@darv011,2025-12-08T01:29:16Z,0.49316177638975184
7630addb200d4859f81512833af0fbf0,RwW4UYoX19s,"Americans criticism of the Gaza genocide has never waned. Just more bullshit propaganda. If Izrahell wants the world's respect,  it will have to stop slaughtering innocents while lying about it.",UCk-2KJafUzTTZwXl5b1NxWQ,@johnvalek9817,2025-12-07T22:52:30Z,0.4930223282969044
5bf742d21b1d56c81cb48c4dd64dc93b,6EtReGSuvdY,"Thank God for President Donald Trump, as the cracked shall let in light, exposing racists as insane sadists.",UC25m-hK3Y2apJHXX1U4qh5Q,@innerlocus,2025-12-08T03:11:19Z,0.49283368474502853
4ff2419e9741ebeedbbe247813a9319f,RwW4UYoX19s,IDF = TERRORIST,UCTW-g77a_Be4kWrCQ1r2pfw,@ChrisSearle-z1q,2025-12-07T22:41:54Z,0.49277297313325263
a23926869caaf0a820d2e655c76d8151,dQWfdEyorm8,This is old news,UCHLo2hdHmPdkGabpvM3-IPw,@DieselDiva71,2025-12-07T20:05:52Z,0.49262363899795036
1340ce5e3deaf348afdcce6b2247df11,dQWfdEyorm8,Important! The US has been misguided by some Zionists for their own benefits and for funding a genocide,UCJNcvGA3D9qxYkaJIF5jE7w,@Fatih.Mehmed16,2025-12-07T20:28:09Z,0.4914659380734597
abc2ee3546a9a7957fc5a9f081f5bc8b,t15c3-pYSYo,"So brutal, Israel is such a murderous treasonous people!!!stop the fighting!",UCIQBv2RttoqyMt-WvYIcthg,@anabriseno4516,2025-12-07T23:32:19Z,0.48917182436151296
9bc2aee7af761918144f8d70e4ba7fa6,e478dy0CKYE,That's disturbing to learn,UCwYt9itmJ9Tm4jPwZDk8Bag,@jimmychoons5543,2025-12-08T00:51:01Z,0.48916883490738383
248c7575aa4deeea00817f8fb4a56a1b,RwW4UYoX19s,"Plus, they started Climate Change!😂😂😂😂",UCmF5u_Pk4xaHumwEPjYunzg,@hunternedib1119,2025-12-08T02:04:43Z,0.48907335227121346
c3c851229c9313e652be8affbfb0c0e8,dQWfdEyorm8,DEMOCRATS have already been THOROUGHLY Embarrassed BECAUSE it is Quite CLEAR that Jeffrey Epstein had them on SPEED DIAL and had Trump Derangement Syndrome....Blaque Congresswoman Stacey Plasket was ACTUALLY in REAL LIVE Sexy-Time Texting with Epstein during Congressional Hearings...,UC4uarTBoodIpuJxTYkCbfbA,@sunshinesun101,2025-12-07T20:16:51Z,0.4887462832951315
01263f78ee29fcb3d6389678506f76a2,RwW4UYoX19s,​@nightslasher96everyone under 60 is disgusted by Israel and want nothing to do with them and we are going to vote that way😂😂😂😂 Israel i is gonna be all alone soon,UCalfTDuHtgXEyWKCs97VuFA,@Shadyjdsmamaw,2025-12-07T22:47:53Z,0.4886832493477399
e6a85c95424efedaa12469f1096e2d72,RwW4UYoX19s,She has condemned several times. Do you condemn Israels genocide ? Or does you handlar not allow u ?,UCGIX8tk8WLELoRWBRP49zyQ,@a.m928,2025-12-08T01:04:45Z,0.48804261131864607
6b2fcfdc2e3fb77f3f26d27e950bf4e0,RwW4UYoX19s,"@SydG01 THIS IS EXACTLY WHY PALESTINE gets WHAT DAFUQ it DESERVES. For NOT ONLY did they RECORD such. They also SHARED their “GLORIOUS” Acts on Telegram as I watched them

MAY ISRAEL WIPE THESE MFers OFF the FACE of the EARTH",UCcTV1z6lHBfpL3c88oHeFKg,@metalgear-,2025-12-07T23:11:33Z,0.48796606565284417
00993927b1bbecf06e52d1df1c773fa3,RwW4UYoX19s,The chosen psychopaths and criminals of ISRAHELL,UCNfN8yv7gGSgHsGjUbEylQA,@awadnofal,2025-12-08T01:04:44Z,0.48687246356366476
720770e4d50d2ec7f4527da2579418fe,RwW4UYoX19s,"Is this actually happening? I just clicked on a video of Cenk & Anna covering the vote to release the Epstein files. It was an old episode, but was presented as if it were new. That's happened before, and I no longer trust this channel.",UCRZrn9Gz0KvIY8k44g1fv-Q,@meghanmacqueen5157,2025-12-07T22:07:10Z,0.48670392582486227
140a2a7ac1d9935a2c9cd320adc04ae6,t15c3-pYSYo,@sheldonscott4037 Yes.,UCdXQH08wjFiG0w8Yy8UdEIA,@johnymiller-c9f,2025-12-08T00:38:55Z,0.48560741307794636
5542be5b6ce80f6653f793053f603eaa,dQWfdEyorm8,Old News,UCJUYejqtHPZBkU6gUQRfcyw,@philipvanderwaal6817,2025-12-07T20:15:39Z,0.4855924818326496
4c5f592fb53448782fc567b2d6849995,t15c3-pYSYo,"The IDF is as bad if not worse than the Nazis! And we, the United States taxpayers are paying for it.",UCE1a0_PghQfsCOzfOVeP-WQ,@miltonsmith3114,2025-12-08T00:01:35Z,0.4853486870443865
56013e56478df0e30e32f6a6de934984,RwW4UYoX19s,Thank you TYT you are a part of the freedom,UCSZ-CeP52d0IApK50bqro1w,@bablumiah2062,2025-12-07T22:56:33Z,0.48518657414276245
841f89e11a81c99481b9b939603bb8cd,RwW4UYoX19s,Why is this a re-post?,UCyaqdwQXPA3lbX6L8n6v13A,@sixdegrees6434,2025-12-08T01:17:52Z,0.4849715529733168
5c793509603067c6913534768f04d740,e478dy0CKYE,Another Bangladesh profile,UC5_P8Lcig0WIoLL6Gw_8P-g,@badluck5647,2025-12-08T00:38:25Z,0.4849452781483702
c812a18837c7f05a9b147d0850426375,t15c3-pYSYo,The IDF is a terrorist organization.,UCBt5vL_UxCJm-hlbbqYPE1w,@HappyBanjo-oc3pc,2025-12-07T23:20:40Z,0.4846473301768681
fe8317ba38bdece25651bcaf20eebdf3,RwW4UYoX19s,Isreali genociders look what you did? Unarmed women and children? We all see you. The SS didn't get away with genocide.  Thank you Ana 💙,UCyRvOQCkdyUv3R-9r1RCiSw,@jacobmccabe5216,2025-12-08T01:09:04Z,0.48423975122363294
69d67b1b3dd6241d4d0aa8b345e40c74,dQWfdEyorm8,Enchilanna...,UCWppF-NLfMa4je6zXqUOdnQ,@lorddovesnake,2025-12-07T20:59:12Z,0.48409657925098143
cb7c18d1fd6bd5112ffc40c267f10a76,RwW4UYoX19s,"Why don't you and other zionists and Izrahellis show other ways?? You evil, inhuman, genocidal sick people",UC_CwtCLB8L6T_Bz1I8biNnw,@moriumakhter2424,2025-12-08T01:13:57Z,0.48399622255913033
a77c09af1fbb9351f3c58fb10c432661,dQWfdEyorm8,About Damn time! The Epstein Files are finally released.,UCpQ5Q1Yi9ODfutkMXvnLGsg,@AnthonyPinkerton-d7p,2025-12-07T20:01:47Z,0.48388715375481206
f5379d98a324acc174c3d8efe22ce5ce,5tvOpAe46IY,In one bizarre Trump presidential campaign moment he stood at a table of groceries - EEK! - laying into 'Sleep Joe's' Affordability Crisis being suffered by America he was going to fix Day One! of his return to the WH... why isn't his playing 24/7?,UCuk0JR-shnDfkljwd3eVoYw,@deniswhitburn2626,2025-12-07T22:19:49Z,0.48383151042665984
76162ececf6887f9045d199980d51143,t15c3-pYSYo,"@AnActorExplains. We can't call for total destruction that will include the innocent. We will Zionists if we did.
Don't confuse evil behavior with all of creation. This life it a test which ends with our deaths.",UCQQq3XCICDKs_JO5DEyz5nw,@deanm1436,2025-12-08T01:02:49Z,0.48382247192072797
44623da89950d1503d55ab0f98e1aa80,dQWfdEyorm8,🙏🙏🙏🙏❤FRANCE🇫🇷,UC-SvdXahzFZUrZ9dFB1N8Wg,@NajıbnidamEloudghırı,2025-12-07T21:20:31Z,0.4835241383885341
0423c0013e9ca141cf84f5d52ad6bc38,dQWfdEyorm8,Unsubscribing,UCdvDOQxVxeIK9pI9Tj91D4Q,@johnayers2483,2025-12-07T22:17:58Z,0.48265713208127947
ceb34e5c072627cccf8516aee5c342bb,s2EXTCAFPKA,"These narcissistic personalities seek one thing: they seek our approval. Knowing they will not achieve that, only supports their actions and goals. Henceforth, the insanity. 🔥",UChXI3LLvoC7E2-HiZgULFCg,@gavin8tor,2025-12-07T23:30:41Z,0.48255421109595115
a7079d8d1362441ea4ab4bfc4dfc0cba,RwW4UYoX19s,"Israel is like the USA in that the govt is corrupt, and the leaders lie like dogs. The order of the day is like the order yesterday, GREED. The current govt in Israel will pay a heavy price as will the govt of the USA.  Why?   GOD is not mocked, what ever a man sowes, that shall he also reap.  Your day is coming..",UCtXeyKIN4s-mM6Nmh4NZtbg,@mondawobbie7147,2025-12-08T00:24:13Z,0.4822472091970065
98ec90b4474d46e7e32ca104ab64bbc0,e478dy0CKYE,TRUMP CAN'T REMAKE THE KENNEDY CENTER IN HIS ORANGE IMAGE!!!  HE IS OUR COUNTRIES BIGGEST EMBARRASSMENT!!!,UC2yC8HbiNJaZQJS8aUM4gAQ,@dpar110,2025-12-08T00:37:45Z,0.48221933973249026
c60fef437b9e429ba20287ccef8e1c06,e478dy0CKYE,Off topic: I have just become aware that CNN's Jeremy Diamond has dropped a report about how the IDF is indiscriminately ki...ll..ing innocent Gazans  trying to get food and bulldozing the bodies in unmarked graves. Replace Anderson Cooper with Jeremy Diamond.,UC24J8eZZ6kBPsljGa7aLp_Q,@jadedoptimist6364,2025-12-08T00:45:05Z,0.4820210384136558
0fa5bda512b625a9e79b4ed1c4853962,s2EXTCAFPKA,Just get over it bro,UCflfr23XWDyZMxGJ4_vrmqw,@markdexter9215,2025-12-07T19:49:26Z,0.48177874233810736
624493e09b8d668498ce78323b7e56fc,t15c3-pYSYo,"@Based_Clear_Vision You would do anything for attention which is a trait of the shameless.
I am glad you are a Zionist troll. You obviously don't know how Jews behave.",UCQQq3XCICDKs_JO5DEyz5nw,@deanm1436,2025-12-08T01:23:21Z,0.4816164020217733
534618ac42280f16ebbfdddfb44a8b54,RwW4UYoX19s,"Really? 
Do you honestly not know anything about Israel? 
 No one who knows the racist genocidal reality of that country can stand by it in good conscience",UCha1OENNg_F-ITgc3o3XVSA,@tonedowne,2025-12-08T00:21:31Z,0.48137764805768235
794a5560f14511468f2f1989728a2e4e,e478dy0CKYE,Clown show,UCNRXyB_8cro_Y7s8Uvd11cw,@FalseCast,2025-12-08T00:41:03Z,0.4813387217745888
31d4a2271ce44cb06f6cb1d7d481eab4,t15c3-pYSYo,Israel is the most evil state in the world 🌎! This news is terrifying. This is a horror movie!,UCKn2IF9F7Iv1LpYQ_l8wfow,@GRXMotorsPNW,2025-12-08T00:27:29Z,0.4812550652996246
2ab10a7d2bd1ec232e297c62bf863d09,RwW4UYoX19s,I appreciate your journalistic perspicacity and passion throughout this Anna.,UC4MahfT7Gl1ktHxS5c_mFHg,@ricktcurtis,2025-12-08T00:54:26Z,0.4811686903431376
b20263efa5df8e997ddcbedc95384767,dQWfdEyorm8,A repost,UC2_hl-9IyxREM6vaqmJeE2w,@EbbaaRabi,2025-12-07T20:59:18Z,0.48105541963432463
7ab5b2fefe095c4d0bcd4fb8cc3c1e49,RwW4UYoX19s,"Offended by everything, ashamed of nothing!!",UCJpxzE1ZQ24H1l7pTypDiOA,@wandamoon7639,2025-12-08T01:09:58Z,0.48101952972370676
83c4c7088aa43685cce5354a3bdbe8a0,RwW4UYoX19s,Is it just me or does this channel keep reposting old clips?? I feel like I've seen this twice already,UCnxois89TMupKCF5z_XeNmw,@am47601,2025-12-08T02:05:04Z,0.4806805163893415
073f9d8cd14f582cff6f1069dceef343,dQWfdEyorm8,CLICKBAIT,UCnLFAzaItmkJfLg6Ea9SNhg,@Kurpapyr,2025-12-07T22:55:36Z,0.4800345476148886
a4d2228b2bac27d87b71bdda7e71e870,t15c3-pYSYo,"Once again, the Israelis are a disgrace to humanity.",UC9tJhU4L27FhM6Z7GGum2uA,@MitchJW,2025-12-07T23:29:54Z,0.47991828701782174
c84cd97fe7a00cd7d6ad09d8aac39a9d,e478dy0CKYE,He will probably fall asleep if his med's are not timed right.,UCyUDZxm8uBNHJqe-IRks23w,@BlueJazzBoyNZ,2025-12-08T00:34:47Z,0.4796750347440061
a72166cc7aa592f69b4ad6136d551cae,RwW4UYoX19s,"Once again, F IsraHell and F the zionists",UCzEF8Klt0EqZV7MRzWjKc5A,@JayD2006,2025-12-08T02:38:47Z,0.47965095341084346
66f16140663652e1675dd1dc5d434fd1,RwW4UYoX19s,"Fallout ?????
PROSECUTE THE SHAMELESS MURDERERS AND WAR CRIMINALS OF ISRAEL NOW",UCeoY3tpYSRKcxAAWBRbjm3A,@sterlingfury,2025-12-07T23:48:23Z,0.47958932336930693
5d2d65ce8119dd480b586d6b83b02a06,dQWfdEyorm8,Dont fall off the edge of the earth.,UCHvVFp1J48cf705Oswk3BDA,@jdmjdmjdmjdmjdmjdmjdm,2025-12-07T23:02:31Z,0.479578367158272
43bcb6b90b34aff5c919df773f3e80a0,e478dy0CKYE,Get a job,UCwsNrEYUpNKc_sJdVguokUQ,@dnrdufty,2025-12-08T00:57:14Z,0.4795643236469178
ca6a89864acbe65916385235bcbcc8f8,t15c3-pYSYo,"Mass Grave are found in many disputed areas of conflict in recent past decade or two...What has UNO done about that?
Gaza is the Worst of the worst case scenario.
It could be stopped, but Collective West wanted it this way.
So called Civilised Ist World Countries....It is a shame how low Countries can fall for churning Wealth for their 'War Complex' for Imperialistic designs.
No more Human Rights Card,these countries can play.....The Almighty Privilege Card is blown away into the oblivion.",UCfR4HIIxJE7l6do5dPRVVCw,@mansooraqureshi2696,2025-12-08T02:09:33Z,0.4795130418677735
7c391c9b060388f394769fdebef66510,5tvOpAe46IY,Haven’t seen Cenk for a while.   Still have a bit of trouble watching him.,UC-TtoGKM4J3Uxt-EkPZu-UA,@Kiwi-w3r,2025-12-08T01:24:30Z,0.4792265716460987
4ee01e739e15c21e891189c3bf1cc603,dQWfdEyorm8,I thought mtg was quitting.,UC2CGQArgI0vKQi9PoLQEgfg,@Justsomenerd69,2025-12-07T22:34:18Z,0.4792067680229398
adb76c88c3b128892334f1eacf8e2c64,e478dy0CKYE,@dancooper4733 Cry less.,UCogTx8XkGLjU2eCDUIX03-A,@benoitguillette8945,2025-12-08T01:08:20Z,0.47918570584856435
